id,fav,house_flag,auto,book,blood,roots,name,arts_type,maxLv,timing,judge,target,arts_range,cost,description
1466,0,0,0,DE,ストレンジャー,ストレンジャー,情報操作,攻撃,1,メジャー,技術,単体,シーン,3,対象に、DRの代わりに[翻弄：あなた]を与える特殊攻撃を行なう。対象は【社会】でドッジを行なう。対象がエキストラの場合、虚偽の情報を信じ込ませたり、事実を隠蔽することができる。詳細はGMが決定すること。
1467,0,0,0,DE,ストレンジャー,ストレンジャー,ストレンジアーツ,コピー,効果参照,効果参照,効果参照,効果参照,効果参照,効果参照,他のブラッドまたはルーツから、「タイミング：常時」以外のアーツ一つを選択し、コピーする。コピーしたアーツのコストは+1され、《魔獣化》の効果中のみ使用できる。
1468,0,0,0,DE,ストレンジャー,ストレンジャー,ストレンジテクニック,なし,1,判定直前,自動成功,自身,なし,2,《異界の法則》を取得していなければ取得できない。取得時に白兵、射撃、特殊攻撃のいずれかを選択すること。あなたは選択した攻撃の命中判定を[《異界の法則》で+1した【基本能力値】]で行える。
1469,0,0,0,DE,ストレンジャー,ストレンジャー,ストレンジバックボーン,なし,1,効果参照,自動成功,自身,なし,2,あなたが「種別：回復」のアイテムかアーツを使用する際に使用する。任意の点数の財産点を消費すること。その効果で回復する【FP】に+[消費した財産点×3]する。
1470,0,0,0,DE,ストレンジャー,ストレンジャー,超鑑定,なし,5,判定直前,自動成功,自身,なし,2,あなたが行なう購入判定の達成値を+[Lv×2]する。
1471,0,0,0,DE,ストレンジャー,ストレンジャー,超論破,攻撃,1,メジャー,感情,単体,シーン,5,対象に[【感情】+(Lv)D6]点のダメージを与える特殊攻撃を行なう。対象は【社会】でドッジを行なう。1点でもダメージを与えた場合、対象が次に攻撃から受けるダメージ+10する。1シーン1回。
1472,0,0,0,DE,ストレンジャー,ストレンジャー,破壊のルール,なし,3,常時,自動成功,自身,なし,0,あなたが《アレナ展開》を使用したシーンの間、あなたが行なうDRに+[Lv×2+2]する。あなたの《アレナ展開》のコストは+1される。
1473,0,0,0,DE,ストレンジャー,ストレンジャー,ビーストアナライズ,なし,5,セットアップ,技術,範囲,シーン,4,[対象の【社会】+5]を難易度に情報収集判定を行なう。成功するとそのシーンの間、あなたが対象との間で行なう対決判定の達成値を+1し、攻撃によって対象に与えるダメージを+[Lv×2]する。1シーン1回。
1474,0,0,0,DE,ストレンジャー,ストレンジャー,庇護のルール,なし,3,常時,自動成功,自身,なし,0,あなたが《アレナ展開》を使用したシーンの間、あなたが攻撃から受けるダメージを[Lv×2+2]点軽減する。あなたの《アレナ展開》のコストは+1される。
1475,0,0,0,DE,ストレンジャー,ストレンジャー,非常識の壁,なし,5,効果参照,自動成功,自身,なし,2,あなたがガードを行なう際に使用する。そのDRの間、あなたのG値を+[Lv×2]し、特殊攻撃に対してもガードを行える。
1476,0,0,0,DE,ストレンジャー,ストレンジャー,表裏一体,なし,1,常時,自動成功,自身,なし,5,あなたは常に《魔獣化》しているものとして扱う。あなたがシーンに登場する際、通常に加えてさらに1点の人間性が低下する。《魔獣化》のコストを増加するアーツを取得している場合、[増加するコストの合計×2]点、このアーツのコストが増加する。
1477,0,0,0,DE,ストレンジャー,ストレンジャー,世界変転,20/支援,1,DR直前,自動成功,単体,シーン,愛,対象が行なうDRに+[30-あなたの人間性](最大30)する。1シナリオ1回。
1478,0,0,0,DE,ストレンジャー,ストレンジャー,パラダイムシフト,20,1,常時,自動成功,自身,なし,5,あなたの人間性が20以下の間、あなたが行なうあらゆる判定の達成値に+2する。あなたの人間性が0以下の場合、この効果は+3に変更される。
1479,0,0,0,DE,ストレンジャー,ストレンジャー,異界の超兵器,純血,1,マイナー,自動成功,自身,なし,3,あなたがストレンジャーのアーツの効果で取得または選択したアイテムから一つ選択する。選択したアイテムの持つ攻撃力、G値、A値、行動値修正から別々のふたつを選択し、そのシナリオ中+5する、1シナリオ1回。
1480,0,0,0,DE,ストレンジャー,ストレンジャー,ストレンジワールド,純血,1,常時,自動成功,自身,なし,3,あなたが解放状態の間、あなたが取得している《〇〇のルール》の効果にさらに+3し、その効果をシーン内の味方全てに適用する。
1481,0,0,0,DO,ストレンジャー,ストレンジャー,弛緩のルール,なし,3,常時,自動成功,自身,なし,0,あなたが《アレナ展開》を使用したシーンの間、あなたが使用する「種別：回復」のアーツの効果に+(Lv)D6する。あなたの《アレナ展開》のコストは+1される。
1482,0,0,0,DO,ストレンジャー,ストレンジャー,新世界の法則,0,1,効果参照,自動成功,自身,なし,罪,《常識改鼠》と同時に使用する。その効果を受けたダメージは、属性を持たないダメージとなり、A値とG値を無視し、アーツやアイテムなどの効果で軽減できない。1シナリオに1回まで使用できる。
1483,0,0,0,AD,ストレンジャー,ストレンジャー,大いなる万能感,なし,1,常時,自動成功,自身,なし,2,あなたが何らかの判定にクリティカルした場合、達成値にさらに+5し、受けているBSひとつを回復できる。ただし、あなたがファンブルした場合、あなたは即座に狼狽を受ける。
1484,0,0,0,AD,ストレンジャー,ストレンジャー,ストレンジスタイル,なし,1,判定直後,自動成功,自身,なし,1,あなたが何らかの判定を行なった直後に使用する。その判定の達成値を+1する。
1485,0,0,1,DE,ストレンジャー,転校生,不条理通学,自動,3,判定直前,自動成功,自身,なし,3,あなたが何らかの判定を行なう直前に使用する。あなたはその判定を任意の【基本能力値】で行える。1ラウンドLv回。
1486,0,0,0,DE,ストレンジャー,転校生,心の友,なし,1,効果参照,自動成功,単体,シーン,3,いつでも使用できる。あなたは対象への絆を得る。そのシナリオの間、あなたが行なう判定の達成値を+1する。その絆がエゴになっている間、この効果は失われる。1シナリオ1回。
1487,0,1,0,DE,ストレンジャー,転校生,さらば転校生,なし,1,メジャー,自動成功,効果参照,効果参照,0,エンディングフェイズにのみ使用できる。任意のキャラクターからあなたに関する記憶を消去する。この時、映像や書類上の記録や痕跡などもすべて抹消または改竄できる。GMは、あなたとの間に絆を持つキャラクターのみこの効果を受けないとしてもよい。
1488,0,0,0,DE,ストレンジャー,転校生,スクールウェポン,ア,5,常時,自動成功,自身,なし,2,あなたは以下のデータを持つ白兵武器を得る。射撃武器として使用する場合は/の右側のデータとなり、【射撃値】で判定する。　種別：武器(白兵/攻撃)　/命中：0　/G値：4　/攻撃力：【感情】+(Lv×2+3)+1D6　/行動値：0　/射程：至近/遠隔
1489,0,0,0,DE,ストレンジャー,転校生,スクールハプニング,なし,1,判定直後,自動成功,自身,なし,2,あなたが行なった情報収集判定の達成値に+4する。ただしその判定に財産点は使用できない。
1490,0,0,0,DE,ストレンジャー,転校生,タイマンバトル,攻撃,3,メジャー,白兵,単体,武器,3,対象に白兵攻撃を行なう。この攻撃のダメージに+【感情】し、1点でもダメージを与えた場合、あなたと対象は現在のエンゲージを出て新たなエンゲージを作る。1シーンLv回。
1491,0,0,0,DE,ストレンジャー,転校生,輝きのメモリアル,20,3,判定直後,自動成功,単体,シーン,4,対象が行なった判定の達成値に+5する。1シナリオLv回。あなたが絆を持つ対象か、あなたへの絆を持つ対象にのみ使用できる。
1492,0,0,0,DE,ストレンジャー,転校生,特命能力,純血,1,常時,自動成功,自身,なし,3,あなたは《ストレンジアーツ》で「種別：数字」のアーツもコピーできる。
1493,0,0,0,DO,ストレンジャー,転校生,万能転校,なし,1,イニシアチブ,自動成功,自身,なし,愛,あなたは通常移動か離脱移動を行なう。この時、封鎖や《接近困難》(『BBT』P233)など移動を妨害するあらゆる効果を無視する。GMが許可した場合、閉鎖されたドミニオンなどの本来なら侵入不可能な場所に登場できるなどとしてもよい。1シナリオに1回まで使用できる。
1494,0,0,0,DO,ストレンジャー,転校生,友情の炎,支援,1,DR直前,自動成功,単体,シーン,3,対象が行なうDRに+[【感情B】+1D6]する。あなたが対象への絆を持つ場合、この効果は+[【感情】+1D6]に変更される。1ラウンドに1回まで使用できる。
1495,0,0,1,DE,ストレンジャー,電脳魔術師,ニューロマンサー,自動,5,判定直前,自動成功,自身,なし,2,あなたはあらゆる判定を[【技術】+Lv]を判定値で行える。1ラウンド1回。このアーツを取得した場合、あなたは「種別：機械」「種別：概念」としても扱われる。
1496,0,0,0,DE,ストレンジャー,電脳魔術師,アウトオヴコントロール,支援,1,DR直前,自動成功,単体,シーン,3,対象が行なうDRに+2D6し、1点でもダメージを与えた場合、さらに狼狽を与える。1ラウンド1回。
1497,0,0,0,DE,ストレンジャー,電脳魔術師,SPAM,攻撃,5,メジャー,技術,範囲,シーン,3,対象に[【技術】+(Lv)D6]点のダメージを与える特殊攻撃を行なう。対象は【技術】でドッジを行なう。1点でもダメージを与えた場合、さらに放心を与える。対象が「種別：機械」を持つ場合、ダメージにさらに+5する。
